token,farmerline_count,phoneme_dataset_count,in_farmerline,in_phoneme_dataset,unicode_name,unicode_category
wɔmmɔ,0,3,False,True,,
wɔmmɛbɔ,0,1,False,True,,
wɔmpɛ,0,1,False,True,,
wɔmu,1,0,True,False,,
wɔn,196,327,True,True,,
"wɔn,",0,11,False,True,,
wɔn.,0,13,False,True,,
wɔn;,0,3,False,True,,
wɔnam,0,8,False,True,,
wɔne,3,6,True,True,,
wɔnenam,0,1,False,True,,
wɔnfa,1,0,True,False,,
wɔnfie,1,0,True,False,,
wɔnhu,1,0,True,False,,
wɔnhunu.,0,1,False,True,,
wɔnhwiee,0,1,False,True,,
wɔnhwɛ,0,1,False,True,,
wɔnkamfo,0,1,False,True,,
wɔnkunkum,0,1,False,True,,
wɔnkɔfa,0,1,False,True,,
wɔnni,1,3,True,True,,
wɔnnie,0,1,False,True,,
wɔnnim,1,2,True,True,,
wɔnnkɔ,0,1,False,True,,
wɔnnnane,0,1,False,True,,
"wɔnnni,",0,1,False,True,,
wɔnnom,1,0,True,False,,
wɔnntu,0,1,False,True,,
wɔnnu,1,0,True,False,,
"wɔnnue,",0,2,False,True,,
wɔnnwene,1,0,True,False,,
wɔnnya,0,2,False,True,,
wɔnnye,1,1,True,True,,
wɔnnyee,0,1,False,True,,
wɔnnyɛ,2,0,True,False,,
wɔnom,1,2,True,True,,
wɔnseɛ,0,1,False,True,,
wɔnsi,0,1,False,True,,
wɔnsra,0,1,False,True,,
"wɔnsua,",0,2,False,True,,
wɔnsɛe,0,1,False,True,,
wɔnsɛne,0,1,False,True,,
wɔnte,1,1,True,True,,
wɔnte.,0,1,False,True,,
wɔntie,0,1,False,True,,
"wɔntie,",0,1,False,True,,
wɔnto,0,1,False,True,,
wɔntu,0,1,False,True,,
wɔntumi,2,0,True,False,,
wɔnu,1,0,True,False,,
wɔnya,1,1,True,True,,
wɔnyaeɛ,1,0,True,False,,
wɔnye,1,0,True,False,,
wɔnyi,1,1,True,True,,
wɔnyi?,0,1,False,True,,
wɔnyii,0,1,False,True,,
wɔnyɛ,7,3,True,True,,
wɔnyɛ?,0,1,False,True,,
wɔnyɛɛ,0,1,False,True,,
wɔpamm,0,1,False,True,,
wɔpaw,1,0,True,False,,
wɔpoo,0,1,False,True,,
wɔpɔ,0,1,False,True,,
wɔpɛ,2,1,True,True,,
wɔreba,0,1,False,True,,
wɔreboa,1,0,True,False,,
wɔrebrɛ.,0,1,False,True,,
wɔrebɛdidie,0,1,False,True,,
wɔrebɛhwehwɛ,0,2,False,True,,
wɔrebɛyɛ,0,1,False,True,,
wɔrefiri,0,2,False,True,,
wɔregye,0,1,False,True,,
wɔrehyɛ,1,1,True,True,,
wɔrekasa,0,1,False,True,,
wɔreku,0,1,False,True,,
wɔrekɔ,1,3,True,True,,
wɔrekɔda,0,1,False,True,,
wɔrekɔfa,0,1,False,True,,
wɔremfa,0,1,False,True,,
wɔrenhunu,0,1,False,True,,
wɔrenhunu.,0,1,False,True,,
wɔrenkae,0,1,False,True,,
wɔrenkyekyere,0,1,False,True,,
wɔrensua,0,1,False,True,,
wɔrensuro,0,1,False,True,,
wɔrentumi,0,1,False,True,,
wɔrenyi,0,1,False,True,,
wɔrepɛ,0,1,False,True,,
wɔresua,1,0,True,False,,
"wɔreyera,",0,1,False,True,,
wɔreyɛ,0,1,False,True,,
wɔsakyeraa,0,1,False,True,,
wɔsan,1,0,True,False,,
wɔsane,0,2,False,True,,
wɔse,0,1,False,True,,
wɔse:,0,2,False,True,,
wɔsee,0,2,False,True,,
wɔsensenee,0,1,False,True,,
wɔsesee,0,1,False,True,,
wɔsi,1,0,True,False,,
wɔsiane,0,1,False,True,,
wɔsiee,0,2,False,True,,
wɔsiesieeɛ.,0,1,False,True,,
wɔsom,2,0,True,False,,
"wɔsom,",0,1,False,True,,
wɔsoso,0,1,False,True,,
wɔsra,1,0,True,False,,
wɔsrɛɛ,1,0,True,False,,
wɔsu,1,1,True,True,,
wɔsuntisunti,0,1,False,True,,
wɔsuro,1,1,True,True,,
wɔsuroo,0,2,False,True,,
wɔsɔre,0,1,False,True,,
wɔsɔree,0,1,False,True,,
wɔsɔɔ,0,1,False,True,,
wɔsɛ,1,0,True,False,,
wɔsɛe,1,0,True,False,,
wɔtaa,2,0,True,False,,
wɔtan,2,0,True,False,,
wɔte,6,5,True,True,,
wɔteateaa,0,1,False,True,,
wɔtee,0,2,False,True,,
wɔtena,1,0,True,False,,
wɔtete,1,3,True,True,,
wɔtetee,1,0,True,False,,
wɔtie,0,1,False,True,,
wɔto,2,0,True,False,,
wɔtoeɛ,0,1,False,True,,
wɔtu,1,4,True,True,,
wɔtumi,1,1,True,True,,
wɔtuo,0,1,False,True,,
wɔtuu,1,1,True,True,,
wɔtwa,0,1,False,True,,
wɔtwa.,0,1,False,True,,
wɔtwaa,0,1,False,True,,
wɔtwam,0,2,False,True,,
wɔtwe,0,3,False,True,,
wɔtwee,0,1,False,True,,
wɔtwerɛ,1,0,True,False,,
wɔtwerɛɛ,1,0,True,False,,
wɔtwɛ,1,0,True,False,,
wɔwae,0,1,False,True,,
wɔwea,0,2,False,True,,
wɔwiee,0,1,False,True,,
wɔwoo,0,2,False,True,,
"wɔwowareɛ,",0,1,False,True,,
wɔwuo,0,1,False,True,,
wɔwuwuu,0,1,False,True,,
wɔwɔ,14,13,True,True,,
wɔwɛn,1,0,True,False,,
wɔyi,2,4,True,True,,
wɔyii,0,2,False,True,,
wɔyɛ,14,13,True,True,,
wɔyɛe,1,0,True,False,,
wɔyɛɛ,4,1,True,True,,
y,1,0,True,False,,
ya,2,1,True,True,,
yaa.,0,1,False,True,,
yadeɛ,1,0,True,False,,
"yadeɛ,",0,1,False,True,,
yadeɛ.,0,1,False,True,,
yadwene,1,0,True,False,,
yafunu,0,3,False,True,,
yairo,0,1,False,True,,
yakob,2,9,True,True,,
yakob.,0,1,False,True,,
yakobo,4,1,True,True,,
yakobo.,0,1,False,True,,
yam,9,2,True,True,,
"yam,",0,1,False,True,,
yam.,0,1,False,True,,
yare,2,1,True,True,,
yaree,0,1,False,True,,
yareɛ,2,0,True,False,,
yaw,2,0,True,False,,
yawdie,1,0,True,False,,
yayaayaw,1,0,True,False,,
yde,1,0,True,False,,
ye,3,0,True,False,,
yea,0,3,False,True,,
yea.,0,1,False,True,,
yebedi,1,0,True,False,,
yebehu,2,0,True,False,,
yebesua,3,0,True,False,,
yebetumi,10,0,True,False,,
yebɛhwɛ,1,0,True,False,,
yedaia,0,1,False,True,,
yedi,2,0,True,False,,
yedie,1,0,True,False,,
yee,1,0,True,False,,
yefta,1,0,True,False,,
yehoahas,0,1,False,True,,
yehoas,2,2,True,True,,
yehoiada,0,2,False,True,,
yehoiakim,0,2,False,True,,
yehoiakim;,0,1,False,True,,
yehoiakyin,0,1,False,True,,
yehoram,0,2,False,True,,
yehosabad,0,1,False,True,,
"yehosabad,",0,1,False,True,,
yehosabat,0,1,False,True,,
yehosafat,0,3,False,True,,
yehowa,198,0,True,False,,
yehu,14,2,True,True,,
yehudi,0,1,False,True,,
yehukal,0,1,False,True,,
yehyia,2,0,True,False,,
yei,0,21,False,True,,
"yei,",0,1,False,True,,
yeiel,0,1,False,True,,
yeinom,0,18,False,True,,
yen,7,0,True,False,,
yenim,1,0,True,False,,
yenni,1,0,True,False,,
yennim,2,0,True,False,,
yenya,3,0,True,False,,
yeraa,0,1,False,True,,
yere,6,5,True,True,,
yere?,0,1,False,True,,
yeremia,2,6,True,True,,
yerenom.,0,1,False,True,,
yeriko,0,2,False,True,,
yerimot.,0,1,False,True,,
yeroboam,0,1,False,True,,
yerusalem,4,17,True,True,,
"yerusalem,",0,4,False,True,,
yerusalem.,0,3,False,True,,
yerusalemfoɔ,0,3,False,True,,
yesaia,4,2,True,True,,
yesaya,1,0,True,False,,
yesreel,0,2,False,True,,
yesu,68,27,True,True,,
yesu.,0,1,False,True,,
yesua,2,0,True,False,,
yetumi,1,0,True,False,,
"yetur,",0,1,False,True,,
yi,80,51,True,True,,
yi!,0,1,False,True,,
"yi,",0,13,False,True,,
yi.,0,6,False,True,,
yi:,0,1,False,True,,
yi?,0,9,False,True,,
yie,28,7,True,True,,
"yie,",0,3,False,True,,
yie.,0,2,False,True,,
yie;,0,1,False,True,,
"yiedie,",0,1,False,True,,
yiedie.,0,1,False,True,,
yigyeyigye,1,0,True,False,,
yii,2,4,True,True,,
yiraa,1,0,True,False,,
yisai,0,1,False,True,,
yiw,2,0,True,False,,
yiye,14,0,True,False,,
yiyii,0,1,False,True,,
ykɔ,1,0,True,False,,
yn,1,0,True,False,,
yoa,0,1,False,True,,
yoab,0,3,False,True,,
yoas,0,5,False,True,,
"yoas,",0,1,False,True,,
yoeɛ,1,0,True,False,,
yohane,11,3,True,True,,
yoiada,0,1,False,True,,
yona.,0,1,False,True,,
yonatan,1,0,True,False,,
yoram,0,2,False,True,,
yordan,0,4,False,True,,
yordan.,0,1,False,True,,
yosef,2,7,True,True,,
yosef.,0,1,False,True,,
yosua,0,3,False,True,,
"yosua,",0,1,False,True,,
young,1,0,True,False,,
yuda,1,30,True,True,,
"yuda,",0,1,False,True,,
yudafo,1,0,True,False,,
yudafoɔ,3,12,True,True,,
yudafɔɔ,1,0,True,False,,
yudahene,0,4,False,True,,
yudani,0,1,False,True,,
yudea,0,1,False,True,,
yudefoɔ,1,0,True,False,,
yuodia,1,0,True,False,,
yuu,0,3,False,True,,
"yuu,",0,1,False,True,,
yɔnko,0,7,False,True,,
"yɔnko,",0,1,False,True,,
yɛ,82,71,True,True,,
"yɛ,",0,1,False,True,,
yɛ.,0,2,False,True,,
yɛ?,0,4,False,True,,
yɛabu,1,0,True,False,,
yɛabɔ,1,0,True,False,,
yɛabɛm,1,0,True,False,,
yɛadi,1,0,True,False,,
yɛadikan,1,0,True,False,,
yɛadwen,1,0,True,False,,
yɛafam,1,0,True,False,,
yɛafata,0,1,False,True,,
yɛafiri,0,1,False,True,,
yɛahu,3,0,True,False,,
yɛahwɛ,1,0,True,False,,
yɛaka,0,1,False,True,,
yɛakyekye,1,0,True,False,,
yɛanhwɛ,1,0,True,False,,
yɛankasa,2,0,True,False,,
yɛanya,4,2,True,True,,
yɛanyɛ,2,0,True,False,,
yɛaruhɔ,1,0,True,False,,
yɛasiesie,1,0,True,False,,
yɛasubɔ,1,0,True,False,,
yɛasusu,1,0,True,False,,
yɛasɔ,1,0,True,False,,
yɛate,0,1,False,True,,
yɛato,2,0,True,False,,
yɛatwerɛ,0,1,False,True,,
yɛatwerɛfoɔ,1,0,True,False,,
yɛawie,1,0,True,False,,
yɛawu.,0,1,False,True,,
yɛawurɛmu,1,0,True,False,,
yɛayɛ,0,1,False,True,,
yɛbesua,1,0,True,False,,
yɛbisa,1,0,True,False,,
yɛbisabisaa,0,1,False,True,,
yɛbom,1,0,True,False,,
yɛbrɛ,3,1,True,True,,
yɛbu,2,0,True,False,,
yɛbɔ,3,0,True,False,,
yɛbɔmu,1,0,True,False,,
yɛbɛ,1,0,True,False,,
yɛbɛbata,1,0,True,False,,
yɛbɛbu,0,1,False,True,,
yɛbɛbɛn,1,0,True,False,,
yɛbɛda,1,0,True,False,,
yɛbɛdi,1,0,True,False,,
yɛbɛdwane?,0,1,False,True,,
yɛbɛdwene,1,0,True,False,,
yɛbɛfa,2,0,True,False,,
yɛbɛforo,0,1,False,True,,
yɛbɛgye,1,0,True,False,,
yɛbɛhu,2,0,True,False,,
yɛbɛhunu,1,0,True,False,,
yɛbɛhunuu,1,0,True,False,,
yɛbɛhwe,1,0,True,False,,
yɛbɛhwɛ,6,0,True,False,,
yɛbɛhyia,2,0,True,False,,
yɛbɛhyɛ,2,0,True,False,,
yɛbɛhyɛne,0,1,False,True,,
yɛbɛka,3,0,True,False,,
yɛbɛkyerɛ,1,0,True,False,,
yɛbɛkɔ,3,0,True,False,,
yɛbɛmia,0,1,False,True,,
yɛbɛn,1,0,True,False,,
yɛbɛnya,2,0,True,False,,
yɛbɛpɛnsɛpɛnsɛ,1,0,True,False,,
yɛbɛsan,2,0,True,False,,
yɛbɛsua,6,0,True,False,,
yɛbɛsusu,1,0,True,False,,
yɛbɛtena,0,1,False,True,,
yɛbɛto,4,0,True,False,,
yɛbɛtumi,16,0,True,False,,
yɛbɛtumi.,0,1,False,True,,
yɛbɛtwe,1,0,True,False,,
yɛbɛwuwu,0,1,False,True,,
yɛbɛwuwu;,0,1,False,True,,
yɛbɛyere,1,0,True,False,,
yɛbɛyi,3,0,True,False,,
yɛbɛyɛ,19,2,True,True,,
yɛbɛyɛ:,0,1,False,True,,
yɛda,4,2,True,True,,
yɛdane,0,1,False,True,,
yɛde,20,2,True,True,,
yɛdi,2,0,True,False,,
yɛdii,1,0,True,False,,
yɛdikan,1,0,True,False,,
yɛdwendwen,1,0,True,False,,
yɛdwene,2,0,True,False,,
yɛdɔ,2,0,True,False,,
yɛe,4,0,True,False,,
yɛeɛ,0,4,False,True,,
yɛfa,2,0,True,False,,
yɛfaa,0,1,False,True,,
yɛfaso,1,0,True,False,,
yɛfefɛ,1,0,True,False,,
yɛfi,1,0,True,False,,
yɛfoɔ,0,1,False,True,,
yɛfrɛ,2,0,True,False,,
yɛgye,5,0,True,False,,
yɛgyina,1,0,True,False,,
yɛhia,1,0,True,False,,
yɛhoahoaa,0,1,False,True,,
yɛhu,14,0,True,False,,
yɛhunu,4,1,True,True,,
yɛhunusɛ,1,0,True,False,,
yɛhwehwɛ,1,0,True,False,,
yɛhwɛ,4,0,True,False,,
yɛhyia,1,0,True,False,,
yɛhyira,0,1,False,True,,
yɛhyɛ,5,1,True,True,,
yɛka,12,1,True,True,,
yɛkaa,0,1,False,True,,
yɛkae,4,0,True,False,,
yɛkamfo,0,1,False,True,,
yɛkenkan,2,0,True,False,,
yɛkura,1,1,True,True,,
yɛkwati,1,0,True,False,,
yɛkyerɛ,2,0,True,False,,
yɛkyerɛkyerɛ,2,0,True,False,,
yɛkɔ,3,0,True,False,,
yɛkɔduruu,0,1,False,True,,
yɛkɔfaa,1,0,True,False,,
yɛkɔgyina,1,0,True,False,,
yɛkɔhunuu,0,1,False,True,,
yɛkɔhwehwɛ,1,0,True,False,,
yɛkɔso,1,0,True,False,,
yɛkɔɔ,1,0,True,False,,
yɛm,2,0,True,False,,
yɛma,10,0,True,False,,
yɛmfa,0,1,False,True,,
yɛmfiri,0,1,False,True,,
yɛmmerɛ,1,0,True,False,,
yɛmmɛbu,0,1,False,True,,
yɛmobufuo,1,0,True,False,,
yɛmpɛ,2,0,True,False,,
yɛmu,4,0,True,False,,
yɛn,212,78,True,True,,
"yɛn,",0,5,False,True,,
yɛn.,0,2,False,True,,
yɛnam,0,2,False,True,,
yɛne,12,2,True,True,,
yɛnhu,1,0,True,False,,
yɛnhwehwɛmu,1,0,True,False,,
yɛnhwɛ,14,0,True,False,,
yɛnhyiam,1,0,True,False,,
yɛnhyɛ,2,0,True,False,,
yɛni,2,0,True,False,,
yɛnim,2,1,True,True,,
yɛnipa,1,0,True,False,,
yɛnkae,1,0,True,False,,
yɛnkyɛ,1,0,True,False,,
yɛnkɔ,0,1,False,True,,
yɛnkɔhwɛ,0,1,False,True,,
yɛnnante,2,0,True,False,,
yɛnni,1,1,True,True,,
yɛnnka,1,0,True,False,,
yɛnnnyae,0,1,False,True,,
yɛnnodɔ,0,1,False,True,,
yɛnnya,1,1,True,True,,
yɛnnyɛ,0,1,False,True,,
yɛnsa,1,0,True,False,,
yɛnsakrae,1,0,True,False,,
yɛnsi,1,0,True,False,,
yɛnso,1,0,True,False,,
yɛnsuasua,1,0,True,False,,
yɛnsuro,1,0,True,False,,
yɛnsusu,1,0,True,False,,
yɛnte,1,0,True,False,,
yɛntena,1,0,True,False,,
yɛntesɛ,1,0,True,False,,
yɛntum,1,0,True,False,,
yɛntumi,7,0,True,False,,
yɛntutu,0,1,False,True,,
yɛnuanom,1,0,True,False,,
yɛnya,9,1,True,True,,
yɛnyaa,1,0,True,False,,
yɛnyinaa,3,0,True,False,,
yɛnyɛ,3,1,True,True,,
yɛpre,1,0,True,False,,
yɛpɛ,9,0,True,False,,
yɛre,2,0,True,False,,
yɛrebɛka,0,1,False,True,,
yɛrebɛsua,1,0,True,False,,
yɛreka,2,0,True,False,,
yɛrekyerɛ,1,0,True,False,,
yɛrepɛ,1,0,True,False,,
yɛresusu,1,0,True,False,,
yɛresusuw,1,0,True,False,,
yɛreyɛ,1,0,True,False,,
yɛsan,2,0,True,False,,
yɛsanesanee,0,1,False,True,,
yɛse:,0,2,False,True,,
yɛsesa,1,0,True,False,,
yɛsom,1,0,True,False,,
yɛsomaa,0,1,False,True,,
yɛsrɛ,0,1,False,True,,
yɛsua,7,0,True,False,,
yɛsuasua,3,0,True,False,,
yɛsusu,5,0,True,False,,
yɛsusua,1,0,True,False,,
yɛte,2,1,True,True,,
yɛtenaa,0,1,False,True,,
yɛtete,0,1,False,True,,
yɛteɛ,0,1,False,True,,
yɛtie,1,0,True,False,,
yɛtoa,1,0,True,False,,
yɛtu,1,1,True,True,,
yɛtuko,1,0,True,False,,
yɛtumi,4,0,True,False,,
yɛtwaa,0,1,False,True,,
yɛtwerɛ,0,1,False,True,,
yɛtɔ,2,0,True,False,,
yɛwaree,1,0,True,False,,
yɛwerɛ,1,0,True,False,,
yɛwɔ,11,2,True,True,,
yɛyam,1,0,True,False,,
yɛyere,1,0,True,False,,
yɛyɛ,24,3,True,True,,
yɛyɛɛ,1,1,True,True,,
yɛɛ,15,14,True,True,,
ɔ,2,0,True,False,,
ɔankɔ,1,0,True,False,,
ɔba,1,7,True,True,,
"ɔba,",0,1,False,True,,
ɔbaa,9,14,True,True,,
ɔbaabereɛ,0,1,False,True,,
ɔbaabunu,1,0,True,False,,
ɔbaako,0,5,False,True,,
ɔbaakofoɔ,0,1,False,True,,
ɔbaapa,1,0,True,False,,
ɔbaatankoro,1,0,True,False,,
ɔbabanin,0,1,False,True,,
ɔbabanin;,0,2,False,True,,
ɔbabarima,0,1,False,True,,
"ɔbabarima,",0,1,False,True,,
ɔbagyegyefoɔ,0,1,False,True,,
ɔbakorɔ,0,1,False,True,,
ɔbarima,7,3,True,True,,
ɔbea,1,0,True,False,,
ɔbisaa,0,3,False,True,,
ɔboaa,1,0,True,False,,
ɔboafoɔ,1,0,True,False,,
ɔbobɔɔ,0,2,False,True,,
ɔbom,1,0,True,False,,
ɔbonsam,1,2,True,True,,
ɔbooboo,1,0,True,False,,
ɔbotan,1,4,True,True,,
ɔbra,1,0,True,False,,
ɔbrɛ,3,1,True,True,,
ɔbuaa,0,1,False,True,,
ɔbubuu,0,1,False,True,,
ɔbuee,1,1,True,True,,
ɔbɔ,4,2,True,True,,
ɔbɔfoɔ,1,1,True,True,,
ɔbɔnefoɔ,1,2,True,True,,
ɔbɔɔ,5,3,True,True,,
ɔbɛba,0,1,False,True,,
ɔbɛboa,1,0,True,False,,
ɔbɛbom,1,0,True,False,,
ɔbɛbɔ,1,2,True,True,,
ɔbɛdi,2,1,True,True,,
ɔbɛdum,0,1,False,True,,
ɔbɛdwerɛ,0,1,False,True,,
ɔbɛdɔ,0,1,False,True,,
ɔbɛfa,0,1,False,True,,
ɔbɛgya,0,1,False,True,,
ɔbɛgye,0,2,False,True,,
ɔbɛgyina,0,1,False,True,,
ɔbɛhunu,0,1,False,True,,
ɔbɛhwɛ,1,1,True,True,,
ɔbɛhyɛ,0,1,False,True,,
ɔbɛka,2,2,True,True,,
ɔbɛkae,1,0,True,False,,
ɔbɛkari,0,1,False,True,,
ɔbɛkora,0,2,False,True,,
ɔbɛkyerɛ,0,1,False,True,,
ɔbɛkɔ,1,0,True,False,,
ɔbɛma,8,1,True,True,,
ɔbɛn,1,2,True,True,,
ɔbɛneeɛ,0,1,False,True,,
ɔbɛnya,2,1,True,True,,
ɔbɛnya.,0,1,False,True,,
ɔbɛsi,0,2,False,True,,
ɔbɛsom,1,0,True,False,,
ɔbɛsɛe,0,1,False,True,,
ɔbɛtane,0,1,False,True,,
ɔbɛte,1,0,True,False,,
ɔbɛtie,1,0,True,False,,
ɔbɛtu,1,0,True,False,,
ɔbɛtumi,5,2,True,True,,
ɔbɛware,2,0,True,False,,
ɔbɛyi,0,1,False,True,,
ɔbɛyɛ,8,5,True,True,,
ɔbɛyɛɛ,0,1,False,True,,
ɔda,7,0,True,False,,
ɔdaa,0,1,False,True,,
ɔdaadaafoɔ,0,1,False,True,,
ɔdan,2,0,True,False,,
ɔdanee,0,3,False,True,,
ɔdasoɔ,1,0,True,False,,
ɔde,21,47,True,True,,
ɔdeduani,0,1,False,True,,
ɔdefoɔ,0,1,False,True,,
ɔdehunufoɔ,0,1,False,True,,
ɔdenadeɛ,0,1,False,True,,
ɔdi,1,8,True,True,,
ɔdii,2,7,True,True,,
ɔdom,1,0,True,False,,
ɔduruiɛ,0,1,False,True,,
ɔdwadeni,1,0,True,False,,
ɔdwane,0,2,False,True,,
ɔdwen,1,0,True,False,,
ɔdwene,1,1,True,True,,
ɔdwenee,0,2,False,True,,
ɔdwennwen,1,0,True,False,,
ɔdwennwene,0,1,False,True,,
ɔdwenywen,1,0,True,False,,
ɔdwomtofoɔ,1,0,True,False,,
ɔdɔ,25,3,True,True,,
"ɔdɔ,",0,1,False,True,,
ɔdɔ.,0,1,False,True,,
ɔdɔfo,0,1,False,True,,
ɔdɔɔ,0,1,False,True,,
ɔdɛree,0,1,False,True,,
ɔfa,2,2,True,True,,
ɔfaa,2,2,True,True,,
ɔfam,0,2,False,True,,
ɔfasuo,0,3,False,True,,
ɔfata,1,0,True,False,,
ɔfee,0,1,False,True,,
ɔfi,1,0,True,False,,
ɔfiee,1,0,True,False,,
ɔfiri,1,13,True,True,,
ɔfirii,0,3,False,True,,
"ɔfom,",0,1,False,True,,
ɔfomeeɛ,0,1,False,True,,
"ɔforoteburuwa,",0,1,False,True,,
ɔfotufoɔ,0,1,False,True,,
ɔfrɛfrɛ,0,1,False,True,,
ɔfrɛɛ,0,3,False,True,,
"ɔfɛdifoɔ,",0,1,False,True,,
"ɔguo,",0,1,False,True,,
ɔguu,1,1,True,True,,
ɔgyaa,0,3,False,True,,
ɔgyae,1,0,True,False,,
ɔgye,2,0,True,False,,
ɔgyee,0,2,False,True,,
ɔgyefoɔ,0,1,False,True,,
ɔgyidie,1,0,True,False,,
ɔha,6,2,True,True,,
ɔhafoɔ,0,1,False,True,,
ɔham,1,0,True,False,,
ɔhaw,10,2,True,True,,
ɔhempɔn,0,1,False,True,,
ɔhene,4,33,True,True,,
"ɔhene,",0,2,False,True,,
ɔhene.,0,1,False,True,,
ɔhohiahiafoɔ,0,1,False,True,,
ɔhohoo,1,0,True,False,,
ɔhokafo,1,0,True,False,,
ɔhome,0,1,False,True,,
ɔhonam,1,0,True,False,,
ɔhoɔharefoɔ,0,1,False,True,,
ɔhu,3,1,True,True,,
ɔhunu,0,1,False,True,,
ɔhunueɛ,1,0,True,False,,
ɔhunuu,0,4,False,True,,
ɔhuri,0,1,False,True,,
ɔhw,1,0,True,False,,
ɔhwe,0,1,False,True,,
ɔhwee,0,1,False,True,,
ɔhwehwɛ,1,0,True,False,,
ɔhwɛ,5,0,True,False,,
ɔhwɛɛ,0,1,False,True,,
ɔhyehyɛɛ,0,1,False,True,,
ɔhyeɛ,0,8,False,True,,
ɔhyiraa,1,0,True,False,,
ɔhyɛ,3,4,True,True,,
ɔhyɛn,0,1,False,True,,
ɔhyɛɛ,2,2,True,True,,
ɔhɔhoɔ,0,2,False,True,,
ɔka,23,12,True,True,,
ɔkaa,7,12,True,True,,
ɔkae,9,0,True,False,,
ɔkaeɛ,0,1,False,True,,
ɔkan,0,1,False,True,,
ɔkari,1,0,True,False,,
ɔkasa,2,0,True,False,,
ɔkasaa,0,1,False,True,,
ɔkase,1,0,True,False,,
ɔkeka,1,0,True,False,,
ɔko,0,2,False,True,,
"ɔkomfufuo,",0,1,False,True,,
"ɔkompɛtɛ,",0,1,False,True,,
ɔkra,0,1,False,True,,
ɔkronkronni,0,1,False,True,,
ɔkumm,0,1,False,True,,
ɔkura,0,1,False,True,,
"ɔkwa,",0,1,False,True,,
ɔkwan,15,4,True,True,,
ɔkwasea,0,1,False,True,,
ɔkwati,0,1,False,True,,
ɔkye,1,0,True,False,,
ɔkyekye,1,0,True,False,,
ɔkyekyerefoɔ,0,1,False,True,,
ɔkyena,0,1,False,True,,
ɔkyerɛ,3,2,True,True,,
ɔkyerɛkyerɛ,5,0,True,False,,
ɔkyerɛkyerɛfo,1,0,True,False,,
ɔkyerɛɛ,1,0,True,False,,
ɔkyi,1,0,True,False,,
ɔkyɛm,0,1,False,True,,
ɔkã,2,0,True,False,,
ɔkɔ,4,0,True,False,,
ɔkɔdeɛ,0,1,False,True,,
"ɔkɔdeɛ,",0,1,False,True,,
ɔkɔduruu,0,1,False,True,,
"ɔkɔeɛ,",0,1,False,True,,
ɔkɔhwe,1,0,True,False,,
ɔkɔhyɛne,0,1,False,True,,
ɔkɔm,1,0,True,False,,
"ɔkɔrewa,",0,1,False,True,,
ɔkɔtenaa,0,1,False,True,,
ɔkɔtɛɛ,0,1,False,True,,
ɔkɔɔ,2,1,True,True,,
ɔma,3,4,True,True,,
ɔmaa,4,3,True,True,,
ɔman,2,34,True,True,,
"ɔman,",0,1,False,True,,
ɔmanfoɔ,3,0,True,False,,
ɔmansin,1,1,True,True,,
ɔmantamu,1,0,True,False,,
ɔmfa,3,4,True,True,,
ɔmfiri,0,1,False,True,,
ɔmiaa,1,0,True,False,,
ɔmma,2,1,True,True,,
ɔmmo,1,0,True,False,,
ɔmmoa,2,0,True,False,,
ɔmmɛhyɛ,0,1,False,True,,
ɔmmɛyi,0,1,False,True,,
ɔmpata,0,1,False,True,,
ɔmuae,1,0,True,False,,
ɔnam,2,4,True,True,,
ɔnante,0,1,False,True,,
ɔnantesu,0,1,False,True,,
ɔne,8,8,True,True,,
ɔnenam,0,1,False,True,,
ɔnhu,1,0,True,False,,
ɔnhunu,0,1,False,True,,
ɔnhwehwɛ,0,1,False,True,,
ɔnhwɛ,1,0,True,False,,
ɔnhyɛ,1,1,True,True,,
ɔnim,3,2,True,True,,
ɔnka,1,0,True,False,,
ɔnkae,1,0,True,False,,
ɔnkame,0,1,False,True,,
ɔnkyerɛ,0,1,False,True,,
ɔnkɔ,1,0,True,False,,
ɔnkɔyi,0,1,False,True,,
ɔnkɔɔ,0,1,False,True,,
ɔnni,0,2,False,True,,
ɔnnim,0,1,False,True,,
ɔnnkɔ,0,1,False,True,,
ɔnnya,0,1,False,True,,
ɔnnyaa,0,1,False,True,,
ɔnnɔ,0,1,False,True,,
ɔno,11,18,True,True,,
ɔnokwafoɔ,1,1,True,True,,
ɔnom,0,1,False,True,,
ɔnsa,1,0,True,False,,
ɔnsi,0,1,False,True,,
ɔnte,1,0,True,False,,
ɔntena,0,1,False,True,,
ɔntene,1,0,True,False,,
ɔnteɛ.,0,1,False,True,,
ɔntu,0,1,False,True,,
ɔntumi,1,0,True,False,,
ɔntwe,1,0,True,False,,
ɔnwo,0,1,False,True,,
ɔnwo.,0,1,False,True,,
ɔnwonfoɔ,0,1,False,True,,
ɔnya,2,0,True,False,,
ɔnyaa,0,4,False,True,,
ɔnyanee,0,2,False,True,,
ɔnyi,0,2,False,True,,
ɔnyiniiɛ,1,0,True,False,,
ɔnyiniyɛ,1,0,True,False,,
ɔnyon,1,0,True,False,,
ɔnyɛ,6,3,True,True,,
ɔnyɛɛ,0,1,False,True,,
"ɔpaani,",0,1,False,True,,
"ɔpaneeɛ,",0,1,False,True,,
ɔpanin,2,2,True,True,,
ɔpaw,1,0,True,False,,
ɔpedu,0,1,False,True,,
ɔpeduonu.,0,1,False,True,,
ɔpepaa,0,1,False,True,,
